Albania,Argentina,Bahrain,Bangladesh,Benin,Botswana,Brazil,Bulgaria,Burundi,Cameroon,Canada,Chile,China,Colombia,Costa_Rica,Denmark,Dominican_Republic,Ecuador,El_Salvador,Finland,France,Gabon,Ghana,Greece,Guatemala,Guinea,Honduras,India,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Nepal,Netherlands,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Peru,Philippines,Portugal,Saudi_Arabia,Senegal,Sierra_Leone,Singapore,South_Africa,Spain,Sri_Lanka,Sudan,Sweden,Switzerland,Thailand,Togo,Turkey,Uganda,United_Kingdom,United_States,Uruguay
-0.24894923,-0.5062242,0.054704987,0.047824062,-0.39039105,-0.3795801,-0.3246346,0.3384473,0.4936248,-0.20134123,0.22862698,0.09924501,-0.049683154,0.022541683,-0.218799,0.40509307,0.039067507,0.81147116,0.063708946,-0.061806537,-0.25524002,-0.27853113,-0.6535447,0.50568765,-0.37889692,0.40332413,0.08129637,0.034323163,-0.2759058,-0.4229573,-0.24537988,-0.13163643,0.19713078,0.6881261,-0.35688603,0.13716924,-0.060622983,-0.03057781,0.24362275,0.12830491,0.42313826,-0.35237098,0.22981195,-0.3002187,0.18656705,-0.2940434,0.16190761,0.12872684,-0.7387652,0.25692922,0.19828264,0.4738145,0.13802533,-0.43044204,-0.13186784,0.47690135,0.55829424,-0.07898743,-0.16512929,0.086890735,0.067613974,-0.035933,-0.30763707,0.14685415,0.070066445,0.25922304,0.14362326,0.052998014,-0.30362222,0.07031305,-0.49488655
-0.2027366,0.36065692,0.27728394,-0.16928023,-0.28084156,-0.15680023,-0.4236711,-0.17787242,0.3443193,0.4500565,0.3909031,0.33903706,-0.15432253,-0.42673588,-0.4587902,0.42228314,-0.5629824,-0.61444503,0.055254586,-0.80139494,0.2732911,-0.25142464,0.081643015,-0.23064709,-0.0803137,-0.34536284,-1.3809465,-0.03810498,0.06280242,0.30970934,0.04791304,-0.18921436,-0.07274998,0.07672946,0.12810096,-0.05758481,0.07314159,-0.31044942,-2.8566318,-0.11617126,0.17594261,0.5406263,0.2070544,0.41012076,-0.16652009,0.093341544,-0.23418413,-0.3726362,0.74026054,0.36193767,0.7484906,0.12695336,0.47558272,0.11205822,-0.38070405,0.043505013,-0.4618242,0.029175615,-0.14128186,0.32917187,0.3091663,-0.6190816,0.11364643,-0.0050525856,-0.10656439,0.36874303,0.31399173,0.05443222,0.13208523,0.702051,-0.40614548
0.20224632,0.12976933,-0.7623137,-0.042190816,0.3166787,-0.37122583,0.29590884,-0.24168737,-0.020725684,-0.25126427,0.0209089,-0.095845185,0.047732018,-0.51726896,0.1846253,-0.81576747,-0.56272036,-0.26076528,0.043829404,-0.41177246,0.15714417,0.6483343,0.44819555,-0.48664528,-0.381694,-0.030630132,-0.21928439,-0.28420216,-0.7738512,0.33358532,0.047976077,-0.21992391,0.22641324,-0.13001303,-0.49569595,0.29357645,-0.06199281,0.026399726,1.9390762,-0.10065269,-0.15311468,-0.42031363,-0.45671612,-0.10171927,0.43064576,-0.10712858,0.046622176,-0.39161697,-1.2791976,0.04732466,0.8147483,-0.087512806,0.43172768,-0.4675801,0.22301508,-0.19510648,0.82009214,0.019294884,0.18640795,-0.069384195,-0.54737234,0.04075002,0.34570262,-0.18338189,0.45952502,-0.004838569,-0.28506422,-0.05637261,0.28388688,-0.1585879,-0.17187475
0.38184997,0.27680773,0.5863063,-0.07310076,0.20573378,-0.91845316,-0.52170587,0.16873482,0.22978716,-0.22486362,0.240835,0.12602842,0.23565765,-0.4619776,-0.1870034,0.12789805,0.39863387,-0.025450902,-0.04301799,0.30729195,-0.25684357,0.6331038,-0.48687878,-0.15988858,0.07162559,-0.043266308,0.014387529,-0.19395778,-0.08898127,0.5307318,0.05058877,0.2086258,0.56938595,0.03710153,-0.4151371,-0.13414873,0.41896212,0.029619088,3.4070606,-0.07995005,0.08225987,-1.0720216,-0.05521195,-0.26700965,0.09672436,-0.5925578,-0.0717538,-0.13165702,-0.55077046,0.0886077,0.6123574,-0.12333095,0.13796413,0.32581455,-0.21308722,-0.42208636,-0.2746489,0.21961802,0.055229034,-0.072142564,0.17637926,0.20369142,0.00437247,0.09761068,-0.044785008,-0.40615767,0.46133676,-0.05084717,0.29795334,0.0882257,0.24812905
0.17844872,-0.22312655,0.65564615,0.13538311,-0.011549453,0.55444705,-0.08764268,-0.30460092,-0.09184588,-0.31754106,0.15718779,0.029246492,0.13260446,0.02020829,-0.58991134,-0.38348702,-0.46974728,0.0981046,-0.68464845,0.25557846,0.17335236,0.116222404,0.082309246,0.07099989,0.06950252,-0.20235875,0.0662651,-0.6164105,0.1637789,-0.7217173,-0.16169982,0.23693514,-0.2068654,0.18725833,-0.43358588,-0.14687303,-0.61669344,-0.43854132,-0.35864776,0.098612465,0.046730645,-0.7803566,-0.13207993,-0.04593167,-0.07606913,0.10711518,0.1929031,-0.21074167,-0.7499943,-0.6395911,-0.20930079,-0.075993456,-0.043274824,0.08709495,0.20353842,-0.29173666,1.2590597,0.4582933,0.16841698,-0.09681588,0.35807842,0.035283294,0.0050432286,0.18650617,-0.18039095,0.18411283,0.036367755,-0.05346704,0.40796745,-0.5463998,0.42144987
0.18286888,0.020763842,-0.61225265,0.07091583,-0.57985926,-0.43339652,0.25816476,-0.6994346,-0.105435014,-0.11205489,-0.2715266,0.0689233,-0.042840656,0.023861593,0.21964113,-0.46483448,-1.0783026,0.539639,-0.05725766,-0.06629371,-0.303672,-0.64946723,0.18284906,0.63582516,0.40960404,-0.2598269,-0.1542485,0.037142295,0.12587507,0.12044842,0.056373842,-0.50005776,-0.05505624,-0.04573698,0.043816965,-0.14583449,0.64030284,-0.44260418,-0.12391949,-0.11726155,-0.44723392,-0.52045345,-0.22670516,-0.17276165,0.17115697,-0.11514397,-0.04368869,0.1437513,-0.77908784,-0.289117,-0.05337166,-0.445205,-0.3463533,-0.167655,0.13503067,-0.22078139,-1.4975963,-0.24490406,-0.18658778,0.7639548,-0.14960165,-0.42057338,-0.47663552,-0.09830452,-0.48358205,-0.22777313,0.7171193,-0.51796055,0.28389165,0.7200615,0.14053616
-0.21116315,0.11190391,-0.10768233,-0.14631982,-0.6046893,-0.7138506,0.26789185,-0.09763834,-0.5105936,-0.24007948,-0.20538677,0.32585022,0.25386295,-0.46003863,-0.4573465,-0.09375448,0.055172835,-0.11303258,0.055049066,-0.22879852,-0.31709665,-0.12054649,0.21404494,-0.04973878,-0.054358948,0.41266176,-1.4574999,0.26442176,-0.08122438,0.0042518573,0.24935088,0.4449301,0.06712656,-0.3660628,-0.3837678,-0.4503351,0.5863103,0.35415667,1.7826022,-0.13332246,0.15926932,-0.5643349,0.1993324,0.041705538,-0.11566428,0.44148704,-0.032359093,0.04853134,0.7360082,0.563099,-0.21162683,-0.4703479,-0.122588724,-0.09161434,0.17274868,0.4410465,-0.7392791,0.29735196,-0.27790236,0.07564262,0.11790013,0.2763155,0.0068426207,-0.14614706,-0.046481654,0.4461797,-0.1606136,-0.26374477,-0.5182144,0.06411735,0.2101864
-0.45770308,0.33046663,-0.036489476,-0.15146743,0.035869166,0.82271487,0.06007253,-0.64408576,0.57444054,0.3844768,-0.44879803,0.4398742,-0.40770432,0.38615203,-0.2254384,0.48603663,-0.42964917,-0.26490656,-0.05352773,0.6826323,-0.22157212,0.37702215,0.058404233,-0.20274128,-0.06588172,0.09445321,0.030721122,-0.24214146,-0.65987617,0.24317284,0.24984019,-0.4855072,-0.65073586,0.34847102,0.4695285,0.5836764,-0.55314475,0.488031,-1.0480404,-0.118873626,0.080424115,-0.5256585,-0.054733697,-0.15375534,0.6044303,-0.43150124,-0.043711543,0.13749245,-0.5199519,0.48974112,-0.44503444,-0.48365766,-0.3673052,-0.24140245,-0.050076384,0.45578966,-0.8601746,0.07667847,-0.12452659,-0.14853382,-0.35120654,-0.035943057,-0.27644575,-0.27604592,0.5666502,-0.028403468,-0.035167135,0.26232708,0.31642807,0.35677445,0.42224333
-0.13643676,0.32500264,-0.106830485,-0.06397355,0.53619844,-0.7517384,-0.08828136,0.22082758,-0.4748412,0.63562393,-0.14528675,-0.28254193,0.16261664,0.044073448,-0.2240021,0.16595916,0.549135,0.80435425,-0.07783285,-0.40357953,-0.55709606,0.5087326,-0.04983723,-0.15815456,-0.07402293,0.37815428,0.27151534,-0.039011154,-0.08310894,0.3592081,0.24135272,0.21033856,0.24336532,0.16719958,0.4847902,0.5939346,0.6041807,0.2811672,-0.050585262,-0.15169057,0.16164163,-0.60078406,0.15969092,-0.052535996,-0.06501866,-0.25115746,0.04231413,0.34602368,-0.58408797,-0.061803073,-0.8752927,0.15029286,0.13750437,0.147248,-0.23878627,0.36322,1.012777,0.02693319,0.4205023,0.063055225,-0.067856655,-0.6149498,-0.16957149,-0.34935668,0.24555334,-0.086386226,0.5152043,-0.27964616,0.32634705,0.050562322,-0.12566648
-0.30280456,0.49068198,0.07595406,-0.15381636,0.08830353,0.4175947,0.07974501,0.3242734,0.29519808,0.10715152,0.21856701,0.048535768,0.04663769,0.5848256,0.19510017,-0.78866327,-0.048385758,-0.5762344,-0.4475036,0.31695193,-0.43961528,0.5699579,-0.42497683,0.061077524,0.047876675,-0.3361688,0.93078864,0.18974155,-0.51025045,0.2640569,0.23286685,-0.11844069,-0.06202231,-0.2365974,-0.030762775,0.13716826,-0.0670701,-0.09771447,1.3744048,-0.13114642,0.15635405,-0.85078734,-0.21829134,-0.49274692,-0.11125075,-0.12896848,0.19112231,-0.13981919,0.5163722,-0.31963772,-0.71979946,0.4550937,0.042897448,0.31933793,-0.19339277,-0.34509084,0.030160861,-0.18003969,-0.29161382,-0.21614179,-0.58264214,-0.15996584,-0.41875893,0.25187403,0.10351484,0.40379754,-0.312826,-0.1895216,-0.51387215,0.29867995,-0.3393697
-0.21983762,0.009536183,0.062313374,-0.022549005,-0.3422443,-0.47096092,-0.18176134,0.36095145,-0.17625648,1.3396144,0.11269088,-0.146568,-0.07480067,-0.116037875,0.079574905,0.1951778,1.2490883,-0.7957486,0.105418704,-0.583078,0.04149372,-1.0795919,-0.12017588,0.030779136,-0.30950138,-0.009833704,-0.46194878,0.025689313,-0.25785252,0.22660944,-0.7918277,-0.052508876,-0.42571658,-0.05166912,0.19865255,1.3755546,1.7873148,-0.27122775,-0.50307244,-0.50853807,-0.10991643,-0.44219226,0.755871,0.16055356,-0.16355662,-0.14926754,-0.2579133,-0.1566494,-1.6828548,-0.018430702,0.27131057,-0.047893632,0.30401817,-0.052798655,-0.49543932,-0.66441995,-1.1438231,-0.022576408,-2.014171,-0.3188877,-0.016128495,-0.16671121,0.03394123,-0.20087914,0.9478887,-0.0101279495,-0.019124033,-0.093098566,0.012718484,-0.074373506,1.2150006
0.17531043,-0.009495798,-0.46231955,-0.9823116,0.39876002,0.29654512,-0.22973366,-0.72460276,0.2257963,-0.6772846,0.040906083,-0.546712,-0.08697337,-0.055616155,-0.0629306,-0.080794424,-0.9900221,-0.3337331,-0.21028501,0.537957,-0.17592847,-0.26625732,-0.35254785,0.07234642,0.58966815,0.009496413,0.9538818,0.12410908,0.20544592,0.1115719,-0.04152102,0.5731636,-0.547948,0.102567784,-0.0026852624,0.09392361,-1.2998852,-0.30130547,-0.16897386,-0.38510317,-0.34817126,1.3088229,0.11981803,0.090383835,0.2902828,-0.71274596,-0.114584915,0.29387012,0.31761366,-0.094654575,0.3999352,0.10206709,0.11757183,-0.22359689,-0.6704422,0.17905019,2.6338112,0.028517686,0.132519,0.07141666,0.24771181,0.035696715,-0.07554135,-0.15524784,-0.1288178,-0.010109174,0.026639944,-0.13941884,0.016716031,0.07177203,-0.68032205
-0.3382901,0.010027587,-0.08444715,0.40368354,-0.1160771,-0.41887468,0.21187751,-0.47877792,0.16191499,0.26292932,-0.674383,-0.38401145,-0.06430678,-0.09310128,0.036510456,0.08600063,-1.19912,1.187731,0.18659544,0.51623905,0.08175415,-0.3755826,0.023962464,0.058690965,0.04796973,-0.00965859,0.042898104,-0.05736114,0.42295933,-1.0014834,-0.044702854,0.012344972,-0.39566478,0.09637215,0.46413404,1.0816747,0.9944761,0.041397206,-1.0090574,0.07304492,0.5053916,0.4432772,0.32549217,0.083773814,0.37354356,-0.66054994,0.944859,-0.08554587,1.8428743,-0.13924678,-0.5054691,0.47465816,0.20831439,0.66608936,-0.29063255,0.031508107,-0.29269016,0.087626606,-2.4980984,-0.049410466,-0.1728616,-0.005224766,-0.13973607,-0.080115534,-0.43035987,0.0101185115,0.011001632,-0.04009508,-0.040384732,-0.31990212,0.8898319
0.71445376,-0.009790442,0.19192559,-0.24941643,0.39847842,-0.1748932,0.3978098,-0.94892025,0.17454429,-0.077946864,0.05820163,-0.8741796,0.06268906,-0.091930814,-0.7104446,-0.30981445,-0.37840787,-0.81030893,0.09975233,-0.08729162,-0.28342015,-0.7173841,0.019010965,-0.11053304,-0.6189124,0.002190104,-0.46802315,0.19122015,-0.47915044,-0.28659114,-0.47200373,-0.70355207,0.27204424,-0.09813352,0.036044385,1.0654699,-1.7920606,0.010661871,-0.84086126,-0.15530719,0.35612488,-0.5897758,-0.24710937,0.7019168,-0.07085732,0.77358866,0.61211365,0.117155775,-0.2723882,0.041320674,-0.37587056,0.041203987,0.26642504,-0.35307142,0.126241,-1.8325381,0.51178914,-0.0025794816,0.03197871,-0.27883258,0.08513482,0.6123929,0.105521455,-0.06895073,1.2207536,-0.009296289,-0.082444504,-0.014852062,-0.0008084419,-0.30435213,0.15259686
0.59915465,-0.009495012,-0.19109564,-0.32736364,-0.038441814,0.46217686,-0.49305648,-0.73785627,0.17269135,0.9506386,0.10116699,-1.174041,0.05989998,0.37641093,-0.3656491,-0.47811353,1.1894212,0.9401154,0.18656851,-0.60369486,0.5417533,0.759045,0.09964818,-0.23281807,0.4318956,-0.009478031,0.46223575,0.41686404,-0.011767291,-0.21579176,0.06434715,0.7978413,-0.7835875,0.059053198,0.033984,1.0584732,0.14069036,-0.06265493,-1.2690433,0.28472194,-0.11003749,-1.4429798,0.2567771,-0.1409046,0.28614435,0.30885985,-0.0404246,-0.6235664,-0.37919104,0.21959187,-0.0577291,0.5442982,0.1511078,-0.12154436,-0.046748832,-0.10148568,1.4760103,-0.074672736,-0.2870015,0.011370105,-1.0125304,-0.08143168,0.31255266,-0.051100943,-0.08686391,0.010042378,0.024586234,0.17502424,-0.013318805,-0.19341303,-1.9820374
1.2108582,-0.009855375,-0.06764711,1.1635587,0.4665745,0.4352988,-0.041264035,0.45086494,-0.16564074,0.18916899,0.5699776,-0.053832922,0.0543253,-0.044102374,-0.10132948,-0.34099007,1.1981747,1.0346097,-0.048338972,-0.27244917,0.21612039,0.6641741,0.0137735745,-0.07720079,-0.10383383,0.009224289,-0.13999374,0.13683826,1.5788794,0.15160424,-0.45943233,-0.15202776,0.098212525,0.07892746,-0.09996125,-1.2656205,-1.7906227,-0.2521729,-0.1362049,-0.410405,0.081185795,-1.2837474,-0.08768362,-0.109666444,-0.08762796,0.8931926,0.12182469,0.36827624,-0.34532776,-0.113614544,0.40231746,0.5501471,-0.18439944,-0.013397613,-0.37618363,-0.33073452,0.0040731924,0.057893015,-0.70668924,-0.20052741,0.09952506,0.29616743,-0.11936318,0.062069286,-0.13167952,0.01010613,0.056703955,-0.014340893,0.1359674,0.19108516,-0.13653362
-0.40434024,0.0095651755,-0.63380504,-0.20619716,0.29332086,0.22119303,1.113423,0.39547527,-0.046940614,1.0827339,-0.010722995,0.89130646,0.003549953,-0.060162228,-0.06660246,-0.32139766,-0.7392626,0.3902616,0.21684803,0.23150119,0.5440848,-0.12122287,0.4544332,-0.086793646,-0.2821754,0.009764095,-0.3444082,0.091184594,-0.17608024,-0.20326453,0.2993427,-0.50837404,-1.0250577,0.08471741,-0.0037609697,-0.009682159,0.6562757,-0.057606626,-0.46727154,-0.61423934,0.47216475,-0.29752824,0.7542787,0.16344866,-0.35977244,-0.26087257,0.10538814,0.11422409,-0.3133555,0.014477133,0.3526798,0.19901736,-0.73582596,0.1849982,-0.0057969047,-0.44501838,-1.1473829,0.008419361,0.9418161,-0.26358193,-0.23568758,-0.06412956,-0.15375921,-0.07224609,-0.039151695,0.010111169,0.078687444,-0.07903551,-0.033937708,0.09423319,0.77616197
-1.3635299,0.009547047,0.68566865,0.25607085,-0.43571207,0.47734982,-0.00794696,-1.1979328,0.086159214,-0.95225924,0.0056874487,0.13732164,-0.20627075,-0.09823854,-0.79431707,0.9015391,1.1462365,-0.3788917,0.0120228585,-0.36749092,-0.19467397,-1.2268691,0.09818014,0.10868359,0.3895975,-0.009978179,0.43562058,-0.04313388,-0.03122519,0.85455954,-0.027425542,0.77230066,-0.03416248,-0.40868068,0.10602955,-0.10135674,1.9245076,-0.056842484,0.16169405,-0.114883706,-0.026310656,-0.4585611,0.18339615,0.11330703,-0.07524367,-0.26925793,0.1439684,1.1486164,-0.3607603,0.0024940695,0.0078136595,-0.43045554,-0.07062613,-0.3033694,0.14345409,-0.19137159,0.013782109,-0.118142486,0.30209932,-0.36891082,0.10569985,-0.15946946,-0.5727559,0.016381359,0.506278,-0.009788929,0.059648223,0.3774063,-0.015496361,-0.18318537,0.8464626
