Albania,Argentina,Bahrain,Bangladesh,Benin,Botswana,Brazil,Bulgaria,Burundi,Cameroon,Canada,Chile,China,Colombia,Costa_Rica,Denmark,Dominican_Republic,Ecuador,El_Salvador,Finland,France,Gabon,Ghana,Greece,Guatemala,Guinea,Honduras,India,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Nepal,Netherlands,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Peru,Philippines,Portugal,Saudi_Arabia,Senegal,Sierra_Leone,Singapore,South_Africa,Spain,Sri_Lanka,Sudan,Sweden,Switzerland,Thailand,Togo,Turkey,Uganda,United_Kingdom,United_States,Uruguay
0.36555433,-0.38529196,0.042953085,-0.36643472,0.28435987,0.076173365,-0.049486544,0.33001843,-0.4199444,0.09925188,0.4475527,0.03905612,0.12980817,0.33656028,0.119823225,-0.16393085,-0.19030009,-0.3353455,0.18824641,0.09689941,-0.22438914,0.34793168,-0.14639732,0.031875413,-0.3100935,-0.316953,0.046740524,-0.18316776,-0.21517861,0.25585836,-0.21034776,-0.1979022,-0.21977426,-0.37120157,-0.48347485,0.17314799,0.3231131,0.46590516,0.18618359,-0.05656501,0.08448245,-0.3001298,-0.032227475,-0.4848933,0.40023288,-0.41287485,-0.24927244,-0.19308911,-0.20952702,0.044526167,-0.6358564,-0.19083154,0.025509844,0.10452896,-0.035387356,0.034657326,0.29523605,0.40186536,-0.19156446,0.19169118,0.3550093,0.1487578,0.2766798,0.3377513,0.33822036,-0.08019441,-0.020101305,0.136613,-0.34400856,-0.48416233,-0.2057961
0.33230886,-0.18586472,-0.35705322,-0.42060718,-0.034687944,-0.1968341,-0.1240412,0.8781104,0.07949666,-0.14528027,-0.49403307,-0.09482411,-0.1886639,-0.05918209,-0.47348422,0.09230416,-0.06422206,0.40045178,0.09289905,-0.087230526,-0.4966208,0.1282626,0.030306913,-0.64361143,0.2792465,-0.008947665,-0.32535434,0.067727484,-0.25983799,-0.042111866,0.20947307,-0.40055147,0.12725373,-0.055890005,-0.2547187,-0.49948245,0.10559563,0.4453734,0.48333988,-0.20952214,0.25779748,-0.21094383,0.4525373,0.26563525,0.41828582,-0.46868137,-0.32152048,-0.1330673,0.045308065,0.027043883,-0.21481295,-0.16766103,0.37402597,-0.26699868,0.10590505,-0.10269649,0.143998,-0.29764608,-0.34293234,-0.10976211,0.5346239,-0.0771689,0.29676068,0.5097169,-0.13801366,-0.43089274,0.3026469,-0.3332459,-0.45819432,0.45435825,0.32967433
0.29951787,0.16673195,0.357852,0.09085257,-0.08461182,-0.13538216,0.1389189,-0.13041912,-0.3464549,-0.31158942,0.012867756,-0.12540203,-0.016258575,0.24984746,0.07967678,-0.6124682,-0.23647206,-0.124597855,0.10733467,-0.116277225,0.1664898,0.3823458,-0.029355226,-0.39861563,0.0813865,0.34915853,0.31720832,0.1893572,0.24139865,-0.36680928,-0.054480795,-0.23021749,-0.40290397,0.14925131,0.5634261,0.16264242,0.09622533,-0.18905053,0.24566333,-0.10224474,0.43803257,0.47686586,-0.4539633,-0.2833257,-0.16556196,0.531934,0.23866086,0.53128624,-0.48364338,0.17641221,0.21362981,0.036739033,-0.47079673,-0.3873522,0.0032370505,-0.22273314,-0.017594622,0.48343763,-0.27437043,-0.02726309,-0.4341458,0.26718083,-0.27444586,0.029483853,-0.38965034,-0.44844007,-0.13196762,-0.35316747,-0.32515356,0.21348074,-0.49322104
-0.13212563,-0.34123647,-0.4483728,0.45347476,0.03227713,-0.15641336,0.20111294,0.02795683,0.40503368,0.044208627,-0.08674202,0.2695451,-0.48047918,0.5105114,-0.37069282,0.25872746,-0.3350029,-0.3799078,0.092292696,0.0036784105,0.2320334,0.13288225,-0.030448217,-0.22360286,0.31925052,0.1830042,0.5171336,-0.3413486,-0.101144925,0.24664064,0.17587826,-0.051708348,0.067894034,-0.21005827,-0.21632817,-0.3262196,0.4030164,-0.41972932,0.05911302,0.42423052,-0.0970442,-0.46958837,0.2560849,0.19871232,0.2457374,0.19225714,0.12548977,-0.37632495,-0.494271,-0.2901557,0.31252867,-0.20123357,-0.31547353,-0.28644368,0.2762758,0.0360763,0.086976595,-0.023218255,0.2956372,0.47772622,-0.2136056,0.61574036,0.5816538,-0.22883521,0.3369594,0.2195194,0.47774383,0.13963737,-0.03797916,-0.19857626,0.5952845
-0.117621586,-0.27629218,0.3574235,0.07402583,-0.3261978,0.21610202,-0.05894883,-0.036390305,0.50218755,-0.12407801,0.4080378,0.25208274,0.13312076,-0.32602733,-0.4971043,0.11809388,0.55407846,0.033747464,0.09369439,-0.13140228,0.008342783,0.035578016,0.1335304,0.27847192,0.33631328,-0.39113033,-0.3227415,-0.110173546,0.34586257,-0.48569354,0.41509512,-0.014829012,0.03246664,-0.20111427,0.52562094,0.38245124,0.2348479,-0.4507653,0.18263575,-0.29687667,-0.3146413,-0.38573188,-0.3302312,0.5249371,-0.04777049,0.47918487,0.48132056,-0.019011179,-0.09274807,-0.044691913,0.23916811,0.16841394,0.06488134,-0.18177283,-0.461078,0.191249,-0.05929176,0.32963926,-0.36465645,-0.12360119,0.33024263,-0.58535683,-0.22811866,0.44201365,0.327839,0.076160416,0.18704827,0.028801555,0.40997118,0.16269839,-0.3551255
0.31032845,0.28643838,0.22865555,-0.22597934,-0.106126,0.42127502,0.2908902,0.01976413,0.36854064,0.6030702,0.21760666,0.054226685,-0.2950963,0.2605649,-0.29965317,-0.20274095,0.1756226,-0.028123012,-0.41545647,0.23895001,-0.0573377,-0.12101312,0.4277451,-0.4895147,0.2957298,0.030692717,-0.23156342,-0.14556472,-0.063599296,-0.5174926,0.34118155,0.34121135,-0.46079916,-0.26793832,0.23124988,0.18132158,-0.29650167,-0.27910784,-0.06495678,-0.10897091,0.033879057,0.2027367,-0.13438176,0.12137341,0.25659114,-0.25309345,0.12883435,0.49324295,0.007742864,0.19834776,-0.58741844,-0.17238232,0.16713145,0.3381734,-0.49365848,-0.5125684,-0.04363972,-0.15176384,0.46670422,-0.37073246,0.50956434,0.45973,0.14472887,0.32322326,-0.2772765,0.3221077,-0.40084192,0.3288084,0.36091763,0.12988153,-0.3042114
0.2265582,-0.09859844,-0.04077143,-0.27499065,-0.080632694,0.20913547,-0.18566485,-0.029318614,0.3670663,0.57413846,0.02254365,0.09154554,0.15952827,0.11806541,0.3086844,-0.38567796,-0.4777186,-0.28566623,0.27424353,0.09520452,-0.0860857,-0.13529092,-0.028972406,0.50347656,-0.085137725,-0.41407463,0.13611934,0.15929815,0.14421579,0.24931283,0.19846094,0.29617614,0.07615044,0.07580384,0.59261286,-0.46965474,-0.01657879,0.25016442,-0.49243456,0.43845618,-0.50106543,-0.19255856,-0.4379756,-0.440769,0.32488045,-0.3391894,0.12223225,-0.5643701,0.32115754,0.16731721,-0.28743953,-0.4774925,-0.24497919,0.43081602,-0.36915475,0.46886477,0.3828649,0.33849803,0.08552693,-0.17444997,-0.22901937,-0.07474791,-0.21249829,0.15586023,0.033313148,0.3924139,-0.15248166,0.3799205,-0.15645692,0.46132994,0.4233642
-0.45205513,-0.09741188,-0.4246977,0.48553476,-0.3523735,-0.29132614,0.21944764,0.45964545,-0.40207103,-0.33568776,-0.28969565,0.3514991,-0.5194369,0.14697514,-0.16770786,-0.14699887,0.5319576,-0.5996748,0.03352748,-0.2072304,-0.06510806,-0.4784307,0.37222153,0.6783974,-0.33603588,-0.44954333,0.095659986,0.32583106,0.09777693,0.23611839,0.557844,0.03320324,0.3124987,0.06943112,-0.020581504,0.48120376,0.47049245,0.22414337,-0.2486708,-0.24406618,-0.02850995,-0.046826087,-0.46690956,0.055648696,-0.42047414,-0.20008071,-0.52134407,0.6011605,-0.16167326,0.055917744,-0.2054523,0.046852667,0.27682176,0.4933848,0.20010379,-0.58487403,-0.20351864,-0.083061814,-0.21136807,0.19947343,0.066962756,0.08081547,-0.0016283027,-0.4407104,0.038317025,0.06980357,-0.18295506,0.34920982,0.03883341,-0.051035438,-0.0355122
-0.06260235,-0.10674204,-0.33123422,-0.17955437,-0.1264382,-0.38302875,0.6126247,-0.24796186,0.08318352,-0.25122142,0.4897174,-0.0436826,0.20990016,-0.22022586,0.26969874,0.085275374,-0.24509333,0.60129243,0.0970453,0.20879622,0.5246147,0.1163295,-0.52856725,0.17655762,0.36539277,0.113699295,0.19439419,0.1895772,0.23618467,0.5104699,-0.24117577,-0.4742706,-0.36212853,-0.3201028,0.4230668,-0.14334518,0.17566788,0.4805249,-0.20158717,0.29310253,-0.013471462,0.4256965,-0.3177201,-0.04640983,-0.5279799,-0.44656718,0.19983561,-0.32235506,0.14046437,-0.049621142,-0.10582889,0.3485436,-0.43469146,0.42568555,0.064180076,-0.08164101,-0.115777016,-0.1872197,0.44378683,-0.09515465,-0.32604867,-0.07509888,0.3238291,0.09230511,-0.2897543,0.113150716,-0.13731886,-0.4588649,-0.2932093,0.04547951,-0.16504551
-0.40226862,-0.09857851,-0.24003145,0.042907797,0.16815525,-0.49440646,-0.50330263,0.3684601,-0.07695381,0.117442176,-0.4847878,-0.45087996,0.3902538,0.58986884,0.39671573,-0.13779107,0.0362628,-0.032967757,0.28006425,-0.47121564,-0.42285323,-0.11631393,0.031133104,-0.2685243,0.4995706,0.34001574,-0.19982456,-0.4617902,-0.1337659,-0.49618867,-0.2948606,-0.043387644,0.07805638,-0.15166794,-0.6616181,-0.365844,0.20812173,-0.40396127,-0.06795466,-0.21542999,-0.23097138,0.14302959,0.06195867,0.437194,0.21685666,-0.0477894,-0.33563638,-0.059460014,0.25170645,0.46468067,-0.23987402,-0.045892794,0.20532303,-0.12878904,-0.10959397,0.36643264,0.46857595,-0.38476437,-0.1963412,0.108768284,-0.506112,0.062195495,0.12967199,-0.4080587,-0.27449933,-0.34541944,-0.44547155,-0.24840306,0.36611924,0.16049686,-0.034145836
0.00051478,-0.20416082,-0.01253493,-0.0061688027,0.06287715,0.008067021,0.018716248,0.105159216,-0.07157246,-0.16523293,-0.0052777934,-0.7635597,0.0071707675,0.036449447,0.00890394,0.0013548032,0.025361981,-0.5578386,-0.0010148456,0.009009864,-0.008221648,0.042958166,-0.007981014,-0.34284505,0.18481384,0.0006118353,-0.04349422,0.032955408,0.009813258,0.006534341,0.15385237,0.012398874,-0.07080538,-0.009467752,-0.0886586,0.0030269949,-0.005295079,-0.012488472,-0.01984798,-0.0023610322,0.09942841,0.0006805085,0.110015,0.062439106,-0.020414392,0.027729627,-0.17691186,-0.11138108,0.0004596182,0.016455596,-0.21770047,-0.007996687,0.07257742,-0.0096314205,-0.009820026,0.14818567,0.0048588812,0.01225928,-0.0021481346,-0.0043346947,0.017068118,-0.10479033,0.048136473,-0.072145194,-0.06894905,0.16345304,0.007816329,-0.0861236,0.29921412,-0.010106462,0.025057372
-0.0014956081,0.08061168,0.058685903,0.0027540321,-0.03399781,0.00476287,0.11732253,-0.06671553,-0.11507167,-0.025739687,-0.0052095605,0.029793043,-0.0062063215,0.062376983,-0.008772109,-0.10423143,-0.080909595,0.051311925,0.046689,-0.009017547,0.0083958665,0.027599197,0.06267772,-0.2844121,-0.13906145,0.0031624148,-0.02098978,0.019952793,0.009790319,0.006544577,0.08498187,0.030239422,0.010246417,0.009798514,-0.1124626,0.01695389,-0.005684754,0.012177414,-0.06204214,0.0019219422,-0.10627981,-0.106593706,0.060984284,-0.12301029,-0.031021953,-0.0018077935,0.113351494,-0.059809588,1.1777622e-5,0.1426249,0.09850898,0.07571351,0.061642766,0.009391289,0.009254,0.16231473,0.006606493,0.028793273,0.003621462,0.08933593,1.0891138,0.041779418,-0.051059924,0.057442687,-0.116988845,0.0024066635,0.007886625,-0.0150251435,0.043909255,-0.010066986,0.019375911
-0.001351125,0.036315214,0.056757603,0.014595755,0.0365423,0.0075481776,-0.045209434,0.1295613,-0.04200523,0.034110814,0.005309975,-0.3377685,0.0052838586,0.1583267,0.0067747114,-0.09711083,-0.13224591,0.1095088,-0.013158473,-0.008778046,-0.006077393,0.07095479,-0.008321635,-0.12480189,-0.04302316,-0.0017435282,0.071092784,-0.013759662,0.009719307,-0.0014212197,-0.11680637,0.2521751,-0.052826203,-0.009361457,0.17074111,0.0091894185,-0.0056150886,0.014094937,-0.034544643,0.0019259184,-0.10627299,0.15228485,0.13982227,0.12222035,-0.012698718,-0.001546102,0.05484892,-0.03940174,-0.00052795646,-0.041834645,-0.23671,-0.30784783,0.03660581,0.009579612,0.009880633,0.117119566,-0.0067218775,-0.24136783,0.0039960817,0.010223374,-0.016119381,0.09576198,-0.26226425,-0.033530865,-0.03699247,0.01173718,0.007762288,0.045073148,0.033405807,0.010098981,-0.020196836
-0.001349264,0.062400155,-0.34829,-0.0052012815,-0.04260306,-0.007358565,0.17327452,-0.4439082,0.057491004,0.0110328635,-0.005392099,-0.13594002,0.007392375,-0.16430233,0.008342495,-0.10819879,0.02060207,0.065877646,-0.09758967,0.008877326,-0.008677267,0.41733432,0.03600084,0.20752658,0.15484639,-0.0125351865,-0.09848253,-0.06296719,-0.009703794,-0.006536897,0.01443033,0.0712147,-0.016958332,0.009637924,0.041340116,-0.033871982,-0.0055021164,-0.0068096532,0.004846406,-0.0021697783,-0.0042700837,-0.071773544,0.04818454,0.08079734,-0.037855282,0.0009317873,-0.021892287,0.004467256,-0.00051623065,0.15661678,0.30863425,0.17512713,-0.06498518,0.009870343,-0.009764344,-0.05986896,0.006299918,-0.026891524,0.0038644997,0.03782529,-0.09183618,0.087231696,-0.041439902,-0.044612117,-0.1223967,-0.018895188,0.007034659,-0.052955095,0.03037903,-0.00034419866,-0.09630562
-0.0013903779,-0.13396324,0.17479804,-0.013538493,0.02214119,0.005434946,-0.13099664,0.13992773,-0.0061161914,0.023590595,-0.005580423,0.13529548,-0.0073939543,-0.045282885,-0.00832399,-0.07191505,-0.06803455,0.0830537,-0.1176559,-0.008832227,-0.008446166,-0.060176674,0.16686969,-0.17859206,0.08919456,-0.0022608563,-0.010240877,-0.075134285,0.009877004,-0.0068951743,0.03415393,0.09609265,0.012463755,0.009576337,0.05689129,-0.003561241,0.0054529123,0.01789686,-0.04087837,-0.0021057979,0.0120149655,0.02842974,0.028135821,0.02686935,0.01920796,0.0006682621,0.066104315,0.109899245,0.00081796164,0.085673265,0.43184078,0.4686027,0.025602225,0.009624282,-0.009859744,0.074845836,0.006427941,0.022834303,-0.0024030989,0.08536502,0.021330938,0.08139759,0.012516687,0.093358554,0.02717818,0.18562014,0.007844488,0.030279452,0.034774262,-0.00990652,-0.39542252
0.001509802,0.3398505,-0.099210754,0.00430927,-0.029534515,0.008437345,0.046920523,0.2182722,0.11963633,-0.31066012,0.0053300867,-0.62468183,0.007351892,0.10314072,-0.0082938215,-0.08588018,0.11282948,0.01885746,0.026672486,0.009009173,-0.008504389,0.05439659,-0.020818869,-0.6697813,0.16159661,0.008674918,-0.057744265,-0.030107731,0.009680682,-0.0066208737,-0.09727972,0.005135511,0.04241437,0.006872033,0.03173664,0.006710653,-0.0053722346,0.0024543293,-0.030382734,0.0022559557,-0.5073387,-0.054773305,0.027799692,0.028353913,0.043291844,2.375965e-5,-0.042148314,0.034132317,0.0002485732,-0.25599453,0.024294691,-0.08258028,0.026412506,-0.009631698,0.0099784,-0.08582573,-0.0067047533,-0.010156571,-0.0043447153,-0.0106864115,-0.08676599,0.15920484,-0.010794604,-0.03018368,-0.031510953,0.062766254,0.007947723,-0.0064844717,-0.04314184,-0.010097566,-0.049845956
-0.0011243917,0.54345834,-0.11476815,-0.011523827,0.004625661,-0.009456283,-0.066160634,0.03058129,0.05133172,0.0056589963,0.005147945,0.01607694,-0.0074187433,-0.06976129,-0.008332665,-0.07107739,0.081870496,-0.079793416,0.09841581,-0.008980874,-0.008465216,-0.22442271,0.0029256062,0.08388123,-0.16912723,0.0010336107,0.045683734,0.014193821,-0.009791369,0.0061842175,0.13690154,-0.13628468,-0.032655757,-0.008983106,-0.16887246,0.028753486,0.0053934967,-0.010526337,-0.007622026,0.002371552,-0.048568748,-0.041131582,0.01934148,0.038135327,-0.08236476,-0.0020120465,0.06388812,-0.16822484,-0.00034545013,-0.06566462,-0.310308,-0.19936946,0.07369446,0.009537659,-0.009879926,0.014358814,0.006729645,0.10205065,-0.00441621,0.02301238,-0.012549012,-0.1272515,0.08352692,-0.09793914,0.21751316,0.23553811,-0.0070535936,-0.022500955,0.0029786923,-0.010096919,0.018502837
-1.2401244e-5,-0.010533824,0.013026565,0.0057950346,0.04056165,-0.008879704,-0.07362243,-0.046774592,0.05440345,-0.41970262,-0.0050622635,-0.34525028,-0.008264334,0.07623304,0.008290787,-0.08261676,-0.048244905,0.11541468,0.100781895,-0.008984359,0.008600786,-0.03387815,-0.028015485,0.0015793538,-0.13043144,0.0065718447,0.019709485,-0.017941596,0.009797367,0.006653049,0.097552046,-0.19171828,0.06906444,0.009637741,0.15164635,0.055157125,0.005363537,-0.015995935,-0.018895818,-0.0020149464,-0.10188748,0.11004174,-0.001824262,0.06677418,-0.18773012,-0.035477616,-0.05504184,-0.05781185,0.007182289,-0.05615977,0.1191254,-0.3816511,0.1064429,0.009553791,0.009039022,-0.17546216,-0.006678439,0.012395366,-0.003874344,-0.029628241,-0.07101812,0.10932267,0.015382883,0.018968895,0.114776656,0.08355539,-0.007863291,0.0015115084,-0.043147888,0.010095638,-0.04789986
